a,b,c
-0.516987244361989,-0.474950257338764,0.2
-0.516987244361989,-0.474950257338764,0.2
-0.666987244361989,-0.474950257338764,0.2
-0.666987244361989,-0.474950257338764,0.2
-0.817436305386381,-0.478193669839911,0.2
-0.817436305386381,-0.478193669839911,0.2
-0.667436305386381,-0.478193669839911,0.2
-0.667436305386381,-0.478193669839911,0.2
-0.667436305386381,-0.678193669839911,0.2
-0.667436305386381,-0.678193669839911,0.2
-0.828197025734041,-0.46513631095836,0.2
-0.828197025734041,-0.46513631095836,0.2
-0.678197025734041,-0.46513631095836,0.2
-0.678197025734041,-0.46513631095836,0.2
-0.528197025734041,-0.46513631095836,0.2
-0.528197025734041,-0.46513631095836,0.2
-0.548152498294434,-0.483911952575046,0.2
-0.548152498294434,-0.483911952575046,0.2
-0.698152498294434,-0.683911952575046,0.2
-0.698152498294434,-0.683911952575046,0.2
-0.848152498294434,-0.483911952575046,0.2
-0.848152498294434,-0.483911952575046,0.2
-0.5205100792967,-0.491130485412911,0.2
-0.5205100792967,-0.491130485412911,0.2
-0.6705100792967,-0.691130485412911,0.2
-0.6705100792967,-0.691130485412911,0.2
-0.6705100792967,-0.491130485412911,0.2
-0.6705100792967,-0.491130485412911,0.2
-0.538852877134849,-0.476233736687035,0.2
-0.538852877134849,-0.476233736687035,0.2
-0.838852877134849,-0.476233736687035,0.2
-0.838852877134849,-0.476233736687035,0.2
-0.688852877134849,-0.676233736687035,0.2
-0.688852877134849,-0.676233736687035,0.2
-0.523986357603513,-0.496107270800247,0.2
-0.523986357603513,-0.496107270800247,0.2
-0.823986357603513,-0.496107270800247,0.2
-0.823986357603513,-0.496107270800247,0.2
-0.673986357603513,-0.496107270800247,0.2
-0.673986357603513,-0.496107270800247,0.2
-0.502931591610991,-0.480910076003489,0.2
-0.502931591610991,-0.480910076003489,0.2
-0.652931591610991,-0.480910076003489,0.2
-0.652931591610991,-0.480910076003489,0.2
-0.652931591610991,-0.680910076003489,0.2
-0.652931591610991,-0.680910076003489,0.2
-0.539887606812376,-0.475479802997482,0.2
-0.539887606812376,-0.475479802997482,0.2
-0.689887606812376,-0.475479802997482,0.2
-0.689887606812376,-0.475479802997482,0.2
-0.839887606812376,-0.475479802997482,0.2
-0.839887606812376,-0.475479802997482,0.2
-0.689794541976399,-0.464457774384552,0.2
-0.689794541976399,-0.464457774384552,0.2
-0.689794541976399,-0.664457774384552,0.2
-0.689794541976399,-0.664457774384552,0.2
-0.839794541976399,-0.464457774384552,0.2
-0.839794541976399,-0.464457774384552,0.2
-0.69706175279038,-0.47223683131264,0.2
-0.69706175279038,-0.47223683131264,0.2
-0.69706175279038,-0.67223683131264,0.2
-0.69706175279038,-0.67223683131264,0.2
-0.54706175279038,-0.47223683131264,0.2
-0.54706175279038,-0.47223683131264,0.2
-0.683555288685303,-0.481100004576722,0.2
-0.683555288685303,-0.481100004576722,0.2
-0.833555288685303,-0.481100004576722,0.2
-0.833555288685303,-0.481100004576722,0.2
-0.683555288685303,-0.681100004576722,0.2
-0.683555288685303,-0.681100004576722,0.2
-0.68555860594443,-0.487363365653101,0.2
-0.68555860594443,-0.487363365653101,0.2
-0.83555860594443,-0.487363365653101,0.2
-0.83555860594443,-0.487363365653101,0.2
-0.53555860594443,-0.487363365653101,0.2
-0.53555860594443,-0.487363365653101,0.2
-0.677266355690993,-0.471241376439467,0.2
-0.677266355690993,-0.471241376439467,0.2
-0.527266355690993,-0.471241376439467,0.2
-0.527266355690993,-0.471241376439467,0.2
-0.677266355690993,-0.671241376439467,0.2
-0.677266355690993,-0.671241376439467,0.2
-0.67202699499188,-0.46925771269403,0.2
-0.67202699499188,-0.46925771269403,0.2
-0.52202699499188,-0.46925771269403,0.2
-0.52202699499188,-0.46925771269403,0.2
-0.82202699499188,-0.46925771269403,0.2
-0.82202699499188,-0.46925771269403,0.2
-0.671063768633403,-0.676105586491296,0.2
-0.671063768633403,-0.676105586491296,0.2
-0.821063768633403,-0.476105586491296,0.2
-0.821063768633403,-0.476105586491296,0.2
-0.521063768633403,-0.476105586491296,0.2
-0.521063768633403,-0.476105586491296,0.2
-0.680111246833982,-0.661387660416528,0.2
-0.680111246833982,-0.661387660416528,0.2
-0.830111246833983,-0.461387660416528,0.2
-0.830111246833983,-0.461387660416528,0.2
-0.680111246833982,-0.461387660416528,0.2
-0.680111246833982,-0.461387660416528,0.2
-0.677813310440068,-0.697896280925792,0.2
-0.677813310440068,-0.697896280925792,0.2
-0.527813310440068,-0.497896280925792,0.2
-0.527813310440068,-0.497896280925792,0.2
-0.827813310440068,-0.497896280925792,0.2
-0.827813310440068,-0.497896280925792,0.2
-0.663317764967925,-0.67026804055347,0.2
-0.663317764967925,-0.67026804055347,0.2
-0.513317764967925,-0.47026804055347,0.2
-0.513317764967925,-0.47026804055347,0.2
-0.663317764967925,-0.47026804055347,0.2
-0.663317764967925,-0.47026804055347,0.2
-0.692903043550329,-0.68122325150318,0.2
-0.692903043550329,-0.68122325150318,0.2
-0.692903043550329,-0.48122325150318,0.2
-0.692903043550329,-0.48122325150318,0.2
-0.842903043550329,-0.48122325150318,0.2
-0.842903043550329,-0.48122325150318,0.2
-0.676768204578564,-0.661113984163677,0.2
-0.676768204578564,-0.661113984163677,0.2
-0.676768204578564,-0.461113984163677,0.2
-0.676768204578564,-0.461113984163677,0.2
-0.526768204578564,-0.461113984163677,0.2
-0.526768204578564,-0.461113984163677,0.2
-0.837202615173098,-0.473720557791607,0.2
-0.837202615173098,-0.473720557791607,0.2
-0.687202615173098,-0.673720557791607,0.2
-0.687202615173098,-0.673720557791607,0.2
-0.537202615173098,-0.473720557791607,0.2
-0.537202615173098,-0.473720557791607,0.2
-0.844622287349418,-0.464542457275037,0.2
-0.844622287349418,-0.464542457275037,0.2
-0.694622287349418,-0.664542457275037,0.2
-0.694622287349418,-0.664542457275037,0.2
-0.694622287349418,-0.464542457275037,0.2
-0.694622287349418,-0.464542457275037,0.2
-0.814980967387883,-0.470703821098536,0.2
-0.814980967387883,-0.470703821098536,0.2
-0.514980967387883,-0.470703821098536,0.2
-0.514980967387883,-0.470703821098536,0.2
-0.664980967387883,-0.670703821098536,0.2
-0.664980967387883,-0.670703821098536,0.2
-0.804639779304778,-0.477005277090317,0.2
-0.804639779304778,-0.477005277090317,0.2
-0.504639779304778,-0.477005277090317,0.2
-0.504639779304778,-0.477005277090317,0.2
-0.654639779304778,-0.477005277090317,0.2
-0.654639779304778,-0.477005277090317,0.2
-0.848481257309397,-0.466840653713251,0.2
-0.848481257309397,-0.466840653713251,0.2
-0.698481257309397,-0.466840653713251,0.2
-0.698481257309397,-0.466840653713251,0.2
-0.698481257309397,-0.666840653713251,0.2
-0.698481257309397,-0.666840653713251,0.2
-0.803370220219894,-0.485718172415984,0.2
-0.803370220219894,-0.485718172415984,0.2
-0.653370220219894,-0.485718172415984,0.2
-0.653370220219894,-0.485718172415984,0.2
-0.503370220219894,-0.485718172415984,0.2
-0.503370220219894,-0.485718172415984,0.2
-0.503970728987748,-0.472788038750375,0.2
-0.503970728987748,-0.472788038750375,0.2
-0.653970728987748,-0.672788038750375,0.2
-0.653970728987748,-0.672788038750375,0.2
-0.803970728987748,-0.472788038750375,0.2
-0.803970728987748,-0.472788038750375,0.2
-0.53265524643871,-0.478191919274128,0.2
-0.53265524643871,-0.478191919274128,0.2
-0.68265524643871,-0.678191919274128,0.2
-0.68265524643871,-0.678191919274128,0.2
-0.68265524643871,-0.478191919274128,0.2
-0.68265524643871,-0.478191919274128,0.2
-0.509093648217568,-0.488063859330019,0.2
-0.509093648217568,-0.488063859330019,0.2
-0.809093648217568,-0.488063859330019,0.2
-0.809093648217568,-0.488063859330019,0.2
-0.659093648217568,-0.688063859330019,0.2
-0.659093648217568,-0.688063859330019,0.2
-0.511770594089103,-0.474958195227482,0.2
-0.511770594089103,-0.474958195227482,0.2
-0.811770594089103,-0.474958195227482,0.2
-0.811770594089103,-0.474958195227482,0.2
-0.661770594089103,-0.474958195227482,0.2
-0.661770594089103,-0.474958195227482,0.2
-0.526664142305227,-0.468113917026881,0.2
-0.526664142305227,-0.468113917026881,0.2
-0.676664142305227,-0.468113917026881,0.2
-0.676664142305227,-0.468113917026881,0.2
-0.676664142305227,-0.668113917026881,0.2
-0.676664142305227,-0.668113917026881,0.2
-0.521726250411069,-0.490237276995076,0.2
-0.521726250411069,-0.490237276995076,0.2
-0.671726250411069,-0.490237276995076,0.2
-0.671726250411069,-0.490237276995076,0.2
-0.821726250411069,-0.490237276995076,0.2
-0.821726250411069,-0.490237276995076,0.2
-0.68471379070413,-0.470428789809485,0.2
-0.68471379070413,-0.470428789809485,0.2
-0.68471379070413,-0.670428789809485,0.2
-0.68471379070413,-0.670428789809485,0.2
-0.83471379070413,-0.470428789809485,0.2
-0.83471379070413,-0.470428789809485,0.2
-0.651665005979473,-0.493580229627765,0.2
-0.651665005979473,-0.493580229627765,0.2
-0.651665005979473,-0.693580229627765,0.2
-0.651665005979473,-0.693580229627765,0.2
-0.501665005979473,-0.493580229627765,0.2
-0.501665005979473,-0.493580229627765,0.2
-0.656743761420289,-0.466475616071762,0.2
-0.656743761420289,-0.466475616071762,0.2
-0.806743761420289,-0.466475616071762,0.2
-0.806743761420289,-0.466475616071762,0.2
-0.656743761420289,-0.666475616071762,0.2
-0.656743761420289,-0.666475616071762,0.2
-0.660997656709054,-0.499479985215716,0.2
-0.660997656709054,-0.499479985215716,0.2
-0.810997656709054,-0.499479985215716,0.2
-0.810997656709054,-0.499479985215716,0.2
-0.510997656709054,-0.499479985215716,0.2
-0.510997656709054,-0.499479985215716,0.2
-0.662831781234727,-0.464345617299985,0.2
-0.662831781234727,-0.464345617299985,0.2
-0.512831781234727,-0.464345617299985,0.2
-0.512831781234727,-0.464345617299985,0.2
-0.662831781234727,-0.664345617299985,0.2
-0.662831781234727,-0.664345617299985,0.2
-0.695103696785041,-0.471292223473841,0.2
-0.695103696785041,-0.471292223473841,0.2
-0.545103696785041,-0.471292223473841,0.2
-0.545103696785041,-0.471292223473841,0.2
-0.845103696785041,-0.471292223473841,0.2
-0.845103696785041,-0.471292223473841,0.2
-0.693232191258044,-0.695570335245926,0.2
-0.693232191258044,-0.695570335245926,0.2
-0.843232191258044,-0.495570335245926,0.2
-0.843232191258044,-0.495570335245926,0.2
-0.543232191258044,-0.495570335245926,0.2
-0.543232191258044,-0.495570335245926,0.2
-0.673645145213157,-0.689617038534913,0.2
-0.673645145213157,-0.689617038534913,0.2
-0.823645145213157,-0.489617038534913,0.2
-0.823645145213157,-0.489617038534913,0.2
-0.673645145213157,-0.489617038534913,0.2
-0.673645145213157,-0.489617038534913,0.2
-0.679183807707589,-0.681743337372005,0.2
-0.679183807707589,-0.681743337372005,0.2
-0.529183807707589,-0.481743337372005,0.2
-0.529183807707589,-0.481743337372005,0.2
-0.829183807707589,-0.481743337372005,0.2
-0.829183807707589,-0.481743337372005,0.2
-0.670003796605553,-0.666535947536293,0.2
-0.670003796605553,-0.666535947536293,0.2
-0.520003796605553,-0.466535947536293,0.2
-0.520003796605553,-0.466535947536293,0.2
-0.670003796605553,-0.466535947536293,0.2
-0.670003796605553,-0.466535947536293,0.2
-0.660149400753967,-0.672360746380943,0.2
-0.660149400753967,-0.672360746380943,0.2
-0.660149400753967,-0.472360746380943,0.2
-0.660149400753967,-0.472360746380943,0.2
-0.810149400753967,-0.472360746380943,0.2
-0.810149400753967,-0.472360746380943,0.2
-0.68729641795896,-0.675339709114784,0.2
-0.68729641795896,-0.675339709114784,0.2
-0.68729641795896,-0.475339709114784,0.2
-0.68729641795896,-0.475339709114784,0.2
-0.53729641795896,-0.475339709114784,0.2
-0.53729641795896,-0.475339709114784,0.2
-0.835473028347091,-0.482631240174494,0.2
-0.835473028347091,-0.482631240174494,0.2
-0.685473028347091,-0.682631240174495,0.2
-0.685473028347091,-0.682631240174495,0.2
-0.535473028347091,-0.482631240174494,0.2
-0.535473028347091,-0.482631240174494,0.2
-0.846801186364514,-0.491572795803397,0.2
-0.846801186364514,-0.491572795803397,0.2
-0.696801186364514,-0.691572795803397,0.2
-0.696801186364514,-0.691572795803397,0.2
-0.696801186364514,-0.491572795803397,0.2
-0.696801186364514,-0.491572795803397,0.2
-0.83789450601173,-0.494217996186836,0.2
-0.83789450601173,-0.494217996186836,0.2
-0.53789450601173,-0.494217996186836,0.2
-0.53789450601173,-0.494217996186836,0.2
-0.68789450601173,-0.694217996186836,0.2
-0.68789450601173,-0.694217996186836,0.2
-0.82209195440335,-0.480242476708043,0.2
-0.82209195440335,-0.480242476708043,0.2
-0.52209195440335,-0.480242476708043,0.2
-0.52209195440335,-0.480242476708043,0.2
-0.67209195440335,-0.480242476708043,0.2
-0.67209195440335,-0.480242476708043,0.2
-0.810856209982963,-0.463988229098212,0.2
-0.810856209982963,-0.463988229098212,0.2
-0.660856209982963,-0.463988229098212,0.2
-0.660856209982963,-0.463988229098212,0.2
-0.660856209982963,-0.663988229098212,0.2
-0.660856209982963,-0.663988229098212,0.2
-0.824584956025919,-0.488595487619244,0.2
-0.824584956025919,-0.488595487619244,0.2
-0.674584956025919,-0.488595487619244,0.2
-0.674584956025919,-0.488595487619244,0.2
-0.524584956025919,-0.488595487619244,0.2
-0.524584956025919,-0.488595487619244,0.2
-0.518479936902613,-0.484400745263743,0.2
-0.518479936902613,-0.484400745263743,0.2
-0.668479936902613,-0.684400745263743,0.2
-0.668479936902613,-0.684400745263743,0.2
-0.818479936902613,-0.484400745263743,0.2
-0.818479936902613,-0.484400745263743,0.2
-0.510118614369659,-0.483930074890345,0.2
-0.510118614369659,-0.483930074890345,0.2
-0.660118614369659,-0.683930074890345,0.2
-0.660118614369659,-0.683930074890345,0.2
-0.660118614369659,-0.483930074890345,0.2
-0.660118614369659,-0.483930074890345,0.2
-0.503568241617085,-0.484742442438733,0.2
-0.503568241617085,-0.484742442438733,0.2
-0.803568241617085,-0.484742442438733,0.2
-0.803568241617085,-0.484742442438733,0.2
-0.653568241617085,-0.684742442438733,0.2
-0.653568241617085,-0.684742442438733,0.2
-0.524497306563023,-0.473892363917465,0.2
-0.524497306563023,-0.473892363917465,0.2
-0.824497306563023,-0.473892363917465,0.2
-0.824497306563023,-0.473892363917465,0.2
-0.674497306563023,-0.473892363917465,0.2
-0.674497306563023,-0.473892363917465,0.2
-0.529289711942884,-0.475452343166527,0.2
-0.529289711942884,-0.475452343166527,0.2
-0.679289711942884,-0.475452343166527,0.2
-0.679289711942884,-0.475452343166527,0.2
-0.679289711942884,-0.675452343166527,0.2
-0.679289711942884,-0.675452343166527,0.2
-0.530547212344214,-0.47086857656208,0.2
-0.530547212344214,-0.47086857656208,0.2
-0.680547212344214,-0.47086857656208,0.2
-0.680547212344214,-0.47086857656208,0.2
-0.830547212344214,-0.47086857656208,0.2
-0.830547212344214,-0.47086857656208,0.2
-0.677040317275476,-0.462378247437135,0.2
-0.677040317275476,-0.462378247437135,0.2
-0.677040317275476,-0.662378247437135,0.2
-0.677040317275476,-0.662378247437135,0.2
-0.827040317275476,-0.462378247437135,0.2
-0.827040317275476,-0.462378247437135,0.2
-0.663586735258666,-0.484422091572452,0.2
-0.663586735258666,-0.484422091572452,0.2
-0.663586735258666,-0.684422091572452,0.2
-0.663586735258666,-0.684422091572452,0.2
-0.513586735258666,-0.484422091572452,0.2
-0.513586735258666,-0.484422091572452,0.2
-0.679435714057001,-0.495932731487332,0.2
-0.679435714057001,-0.495932731487332,0.2
-0.829435714057001,-0.495932731487332,0.2
-0.829435714057001,-0.495932731487332,0.2
-0.679435714057001,-0.695932731487332,0.2
-0.679435714057001,-0.695932731487332,0.2
-0.69927970884574,-0.479409831460792,0.2
-0.69927970884574,-0.479409831460792,0.2
-0.84927970884574,-0.479409831460792,0.2
-0.84927970884574,-0.479409831460792,0.2
-0.54927970884574,-0.479409831460792,0.2
-0.54927970884574,-0.479409831460792,0.2
-0.660535012430586,-0.485771972562339,0.2
-0.660535012430586,-0.485771972562339,0.2
-0.510535012430586,-0.485771972562339,0.2
-0.510535012430586,-0.485771972562339,0.2
-0.660535012430586,-0.685771972562339,0.2
-0.660535012430586,-0.685771972562339,0.2
-0.653928450322621,-0.47076624833587,0.2
-0.653928450322621,-0.47076624833587,0.2
-0.503928450322621,-0.47076624833587,0.2
-0.503928450322621,-0.47076624833587,0.2
-0.803928450322621,-0.47076624833587,0.2
-0.803928450322621,-0.47076624833587,0.2
-0.692781373780101,-0.685753345351352,0.2
-0.692781373780101,-0.685753345351352,0.2
-0.842781373780101,-0.485753345351352,0.2
-0.842781373780101,-0.485753345351352,0.2
-0.542781373780101,-0.485753345351352,0.2
-0.542781373780101,-0.485753345351352,0.2
-0.67359784044184,-0.693442642046127,0.2
-0.67359784044184,-0.693442642046127,0.2
-0.82359784044184,-0.493442642046127,0.2
-0.82359784044184,-0.493442642046127,0.2
-0.67359784044184,-0.493442642046127,0.2
-0.67359784044184,-0.493442642046127,0.2
-0.691226125922667,-0.661676939653706,0.2
-0.691226125922667,-0.661676939653706,0.2
-0.541226125922667,-0.461676939653706,0.2
-0.541226125922667,-0.461676939653706,0.2
-0.841226125922667,-0.461676939653706,0.2
-0.841226125922667,-0.461676939653706,0.2
-0.676617365008369,-0.67151953302667,0.2
-0.676617365008369,-0.67151953302667,0.2
-0.526617365008369,-0.47151953302667,0.2
-0.526617365008369,-0.47151953302667,0.2
-0.676617365008369,-0.47151953302667,0.2
-0.676617365008369,-0.47151953302667,0.2
-0.674186479537128,-0.686901884206318,0.2
-0.674186479537128,-0.686901884206318,0.2
-0.674186479537128,-0.486901884206318,0.2
-0.674186479537128,-0.486901884206318,0.2
-0.824186479537128,-0.486901884206318,0.2
-0.824186479537128,-0.486901884206318,0.2
-0.696694429699221,-0.660347932526788,0.2
-0.696694429699221,-0.660347932526788,0.2
-0.696694429699221,-0.460347932526788,0.2
-0.696694429699221,-0.460347932526788,0.2
-0.546694429699221,-0.460347932526788,0.2
-0.546694429699221,-0.460347932526788,0.2
-0.839418400789198,-0.474693974929447,0.2
-0.839418400789198,-0.474693974929447,0.2
-0.689418400789198,-0.674693974929447,0.2
-0.689418400789198,-0.674693974929447,0.2
-0.539418400789198,-0.474693974929447,0.2
-0.539418400789198,-0.474693974929447,0.2
-0.817634343354105,-0.496261182567123,0.2
-0.817634343354105,-0.496261182567123,0.2
-0.667634343354105,-0.696261182567123,0.2
-0.667634343354105,-0.696261182567123,0.2
-0.667634343354105,-0.496261182567123,0.2
-0.667634343354105,-0.496261182567123,0.2
-0.814904706265082,-0.482267446424501,0.2
-0.814904706265082,-0.482267446424501,0.2
-0.514904706265082,-0.482267446424501,0.2
-0.514904706265082,-0.482267446424501,0.2
-0.664904706265082,-0.682267446424501,0.2
-0.664904706265082,-0.682267446424501,0.2
-0.848832511911929,-0.491048628268976,0.2
-0.848832511911929,-0.491048628268976,0.2
-0.548832511911929,-0.491048628268976,0.2
-0.548832511911929,-0.491048628268976,0.2
-0.698832511911929,-0.491048628268976,0.2
-0.698832511911929,-0.491048628268976,0.2
-0.821808790905881,-0.492371225357137,0.2
-0.821808790905881,-0.492371225357137,0.2
-0.671808790905881,-0.492371225357137,0.2
-0.671808790905881,-0.492371225357137,0.2
-0.671808790905881,-0.692371225357137,0.2
-0.671808790905881,-0.692371225357137,0.2
-0.840267480149728,-0.465757938766467,0.2
-0.840267480149728,-0.465757938766467,0.2
-0.690267480149728,-0.465757938766467,0.2
-0.690267480149728,-0.465757938766467,0.2
-0.540267480149728,-0.465757938766467,0.2
-0.540267480149728,-0.465757938766467,0.2
-0.53437173581433,-0.472622505084197,0.2
-0.53437173581433,-0.472622505084197,0.2
-0.68437173581433,-0.672622505084197,0.2
-0.68437173581433,-0.672622505084197,0.2
-0.83437173581433,-0.472622505084197,0.2
-0.83437173581433,-0.472622505084197,0.2
-0.527324295638053,-0.463934398920763,0.2
-0.527324295638053,-0.463934398920763,0.2
-0.677324295638053,-0.663934398920763,0.2
-0.677324295638053,-0.663934398920763,0.2
-0.677324295638053,-0.463934398920763,0.2
-0.677324295638053,-0.463934398920763,0.2
-0.530318638618211,-0.49605778035463,0.2
-0.530318638618211,-0.49605778035463,0.2
-0.830318638618211,-0.49605778035463,0.2
-0.830318638618211,-0.49605778035463,0.2
-0.680318638618211,-0.69605778035463,0.2
-0.680318638618211,-0.69605778035463,0.2
-0.523135726632532,-0.481691211057122,0.2
-0.523135726632532,-0.481691211057122,0.2
-0.823135726632532,-0.481691211057122,0.2
-0.823135726632532,-0.481691211057122,0.2
-0.673135726632532,-0.481691211057122,0.2
-0.673135726632532,-0.481691211057122,0.2
-0.513524272158343,-0.470053057765276,0.2
-0.513524272158343,-0.470053057765276,0.2
-0.663524272158343,-0.470053057765276,0.2
-0.663524272158343,-0.470053057765276,0.2
-0.663524272158343,-0.670053057765275,0.2
-0.663524272158343,-0.670053057765275,0.2
-0.512856414456321,-0.488392175215551,0.2
-0.512856414456321,-0.488392175215551,0.2
-0.662856414456321,-0.488392175215551,0.2
-0.662856414456321,-0.488392175215551,0.2
-0.812856414456321,-0.488392175215551,0.2
-0.812856414456321,-0.488392175215551,0.2
-0.665537955953535,-0.491738644148471,0.2
-0.665537955953535,-0.491738644148471,0.2
-0.665537955953535,-0.691738644148471,0.2
-0.665537955953535,-0.691738644148471,0.2
-0.815537955953535,-0.491738644148471,0.2
-0.815537955953535,-0.491738644148471,0.2
-0.694090037746981,-0.464804664443037,0.2
-0.694090037746981,-0.464804664443037,0.2
-0.694090037746981,-0.664804664443037,0.2
-0.694090037746981,-0.664804664443037,0.2
-0.544090037746981,-0.464804664443037,0.2
-0.544090037746981,-0.464804664443037,0.2
-0.696038478400797,-0.491587628846475,0.2
-0.696038478400797,-0.491587628846475,0.2
-0.846038478400797,-0.491587628846475,0.2
-0.846038478400797,-0.491587628846475,0.2
-0.696038478400797,-0.691587628846475,0.2
-0.696038478400797,-0.691587628846475,0.2
-0.692069947900882,-0.48739377735703,0.2
-0.692069947900882,-0.48739377735703,0.2
-0.842069947900882,-0.48739377735703,0.2
-0.842069947900882,-0.48739377735703,0.2
-0.542069947900882,-0.48739377735703,0.2
-0.542069947900882,-0.48739377735703,0.2
-0.690036307820549,-0.498790492559298,0.2
-0.690036307820549,-0.498790492559298,0.2
-0.540036307820549,-0.498790492559298,0.2
-0.540036307820549,-0.498790492559298,0.2
-0.690036307820549,-0.698790492559298,0.2
-0.690036307820549,-0.698790492559298,0.2
-0.677975089114488,-0.472830196299794,0.2
-0.677975089114488,-0.472830196299794,0.2
-0.527975089114488,-0.472830196299794,0.2
-0.527975089114488,-0.472830196299794,0.2
-0.827975089114488,-0.472830196299794,0.2
-0.827975089114488,-0.472830196299794,0.2
-0.6933461607278,-0.677589421374149,0.2
-0.6933461607278,-0.677589421374149,0.2
-0.8433461607278,-0.477589421374149,0.2
-0.8433461607278,-0.477589421374149,0.2
-0.5433461607278,-0.477589421374149,0.2
-0.5433461607278,-0.477589421374149,0.2
-0.667834062443415,-0.676585331494049,0.2
-0.667834062443415,-0.676585331494049,0.2
-0.817834062443415,-0.476585331494049,0.2
-0.817834062443415,-0.476585331494049,0.2
-0.667834062443415,-0.476585331494049,0.2
-0.667834062443415,-0.476585331494049,0.2
-0.665458846481481,-0.668868809561465,0.2
-0.665458846481481,-0.668868809561465,0.2
-0.515458846481481,-0.468868809561465,0.2
-0.515458846481481,-0.468868809561465,0.2
-0.815458846481481,-0.468868809561465,0.2
-0.815458846481481,-0.468868809561465,0.2
-0.68567176725014,-0.685233082884072,0.2
-0.68567176725014,-0.685233082884072,0.2
-0.53567176725014,-0.485233082884072,0.2
-0.53567176725014,-0.485233082884072,0.2
-0.68567176725014,-0.485233082884072,0.2
-0.68567176725014,-0.485233082884072,0.2
-0.69869701374165,-0.689650062556235,0.2
-0.69869701374165,-0.689650062556235,0.2
-0.69869701374165,-0.489650062556235,0.2
-0.69869701374165,-0.489650062556235,0.2
-0.84869701374165,-0.489650062556235,0.2
-0.84869701374165,-0.489650062556235,0.2
-0.677655657923689,-0.666249897735651,0.2
-0.677655657923689,-0.666249897735651,0.2
-0.677655657923689,-0.466249897735651,0.2
-0.677655657923689,-0.466249897735651,0.2
-0.527655657923689,-0.466249897735651,0.2
-0.527655657923689,-0.466249897735651,0.2
-0.832681321746095,-0.491862862098272,0.2
-0.832681321746095,-0.491862862098272,0.2
-0.682681321746095,-0.691862862098272,0.2
-0.682681321746095,-0.691862862098272,0.2
-0.532681321746095,-0.491862862098272,0.2
-0.532681321746095,-0.491862862098272,0.2
-0.847847554756586,-0.462687358872048,0.2
-0.847847554756586,-0.462687358872048,0.2
-0.697847554756586,-0.662687358872048,0.2
-0.697847554756586,-0.662687358872048,0.2
-0.697847554756586,-0.462687358872048,0.2
-0.697847554756586,-0.462687358872048,0.2
-0.807257631144653,-0.477672146299649,0.2
-0.807257631144653,-0.477672146299649,0.2
-0.507257631144652,-0.477672146299649,0.2
-0.507257631144652,-0.477672146299649,0.2
-0.657257631144653,-0.677672146299649,0.2
-0.657257631144653,-0.677672146299649,0.2
-0.806961425506606,-0.470971111151544,0.2
-0.806961425506606,-0.470971111151544,0.2
-0.506961425506606,-0.470971111151544,0.2
-0.506961425506606,-0.470971111151544,0.2
-0.656961425506606,-0.470971111151544,0.2
-0.656961425506606,-0.470971111151544,0.2
-0.824423890496098,-0.492826886755374,0.2
-0.824423890496098,-0.492826886755374,0.2
-0.674423890496098,-0.492826886755374,0.2
-0.674423890496098,-0.492826886755374,0.2
-0.674423890496098,-0.692826886755374,0.2
-0.674423890496098,-0.692826886755374,0.2
-0.819206729154019,-0.471928623617054,0.2
-0.819206729154019,-0.471928623617054,0.2
-0.669206729154019,-0.471928623617054,0.2
-0.669206729154019,-0.471928623617054,0.2
-0.519206729154019,-0.471928623617054,0.2
-0.519206729154019,-0.471928623617054,0.2
-0.513384875598185,-0.463693182415007,0.2
-0.513384875598185,-0.463693182415007,0.2
-0.663384875598185,-0.663693182415007,0.2
-0.663384875598185,-0.663693182415007,0.2
-0.813384875598186,-0.463693182415007,0.2
-0.813384875598186,-0.463693182415007,0.2
-0.538182414293554,-0.476554758125577,0.2
-0.538182414293554,-0.476554758125577,0.2
-0.688182414293554,-0.676554758125577,0.2
-0.688182414293554,-0.676554758125577,0.2
-0.688182414293554,-0.476554758125577,0.2
-0.688182414293554,-0.476554758125577,0.2
-0.530942272657459,-0.461761622330608,0.2
-0.530942272657459,-0.461761622330608,0.2
-0.830942272657459,-0.461761622330608,0.2
-0.830942272657459,-0.461761622330608,0.2
-0.680942272657459,-0.661761622330608,0.2
-0.680942272657459,-0.661761622330608,0.2
-0.528700266782716,-0.462538831352101,0.2
-0.528700266782716,-0.462538831352101,0.2
-0.828700266782716,-0.462538831352101,0.2
-0.828700266782716,-0.462538831352101,0.2
-0.678700266782716,-0.462538831352101,0.2
-0.678700266782716,-0.462538831352101,0.2
-0.538729559601495,-0.488063944402746,0.2
-0.538729559601495,-0.488063944402746,0.2
-0.688729559601496,-0.488063944402746,0.2
-0.688729559601496,-0.488063944402746,0.2
-0.688729559601496,-0.688063944402746,0.2
-0.688729559601496,-0.688063944402746,0.2
-0.506584463724981,-0.489961673331518,0.2
-0.506584463724981,-0.489961673331518,0.2
-0.656584463724981,-0.489961673331518,0.2
-0.656584463724981,-0.489961673331518,0.2
-0.806584463724981,-0.489961673331518,0.2
-0.806584463724981,-0.489961673331518,0.2
-0.683297081810631,-0.494867377088873,0.2
-0.683297081810631,-0.494867377088873,0.2
-0.683297081810631,-0.694867377088873,0.2
-0.683297081810631,-0.694867377088873,0.2
-0.833297081810631,-0.494867377088873,0.2
-0.833297081810631,-0.494867377088873,0.2
-0.681340896989199,-0.496851091169777,0.2
-0.681340896989199,-0.496851091169777,0.2
